repo_name,num_commits,num_months,commit_frequency,max_days_between_commits,avg_days_between_commits,num_unique_authors,commit_frequency_extra,avg_days_between_commits_extra,num_commits_extra,num_unique_authors_extra,num_months_extra,maintenance_category
adamisntdead/QuEST,2.995732274,0.693147181,0.693147181,2647,4.8715037,0.693147181,1,129.5170279,19,1,1,Low maintenance
adamnemecek/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
aditya-giri/Cirq,4.262679877,0.693147181,1.098612289,2196,1.793794087,0.693147181,2,5.012220136,70,1,1,Low maintenance
adrianfz/pyquil,1.791759469,0.693147181,1.609437912,2645,6.28587394,1.609437912,4,535.9333333,5,4,1,Low maintenance
afu1/qiskit-sdk-py,2.708050201,0.916290732,2.335374916,2438,1.460402333,1.098612289,9.333333333,3.307692308,14,2,1.5,High maintenance
ag-pom/QuantumComputingEvolutionaryAlgorithmDesign,2.079441542,0.693147181,1.609437912,2156,2.772588722,1.098612289,4,15,7,2,1,Low maintenance
agarwal1998/qutip,1.945910149,0.693147181,0.693147181,2871,7.107220703,0.693147181,1,1219.75,6,1,1,Low maintenance
agheorghiu/Liquid,1.945910149,0.993251773,1.510592078,2429,2.379546134,0.693147181,3.529411765,9.8,6,1,1.7,Low maintenance
agran2018/pennylane,5.880532986,0.693147181,2.397895273,2221,0.284647007,0.693147181,10,0.329292715,357,1,1,High maintenance
agran2018/strawberryfields,5.062595033,1.554629676,2.628800829,2286,1.094419969,1.386294361,12.85714286,1.987449368,157,3,3.733333333,High maintenance
ahke-sied/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
ahmadnuraziz/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
aidaah/Cirq,4.317488114,0.693147181,1.098612289,2196,1.752057938,0.693147181,2,4.766457484,74,1,1,Low maintenance
aidanproy/dwavebinarycsp,1.098612289,0.693147181,1.098612289,2291,2.397895273,0.693147181,2,10,2,1,1,Low maintenance
airwoodix/artiq,3.135494216,0.693147181,0.693147181,2339,5.029506138,0.693147181,1,151.8575036,22,1,1,Low maintenance
ajberkley/minorminer,1.098612289,0.693147181,1.098612289,2266,0,1.098612289,2,0,2,2,1,Low maintenance
ajgpitch/qutip,4.905274778,2.04553999,2.337608128,2869,1.972613277,1.098612289,9.356435644,6.189439962,134,2,6.733333333,High maintenance
akarazeev/SimulaQron,3.17805383,0.693147181,3.17805383,2215,0.204794413,1.945910149,23,0.227272727,23,6,1,High maintenance
akarazeev/pyquil,2.079441542,1.005521866,1.495493653,2645,5.9595315,1.609437912,3.461538462,386.4285714,7,4,1.733333333,Low maintenance
akarazeev/qiskit-sdk-py,0.693147181,0.693147181,0.693147181,2418,7.791109511,0.693147181,1,2418,1,1,1,Low maintenance
akb-sudo/Cirq,3.737669618,0.693147181,1.098612289,2196,2.059891931,0.693147181,2,6.845121951,41,1,1,Low maintenance
alessiosettineri/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
alex-orca/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
alexandrupaler/Cirq,3.912023005,0.693147181,1.098612289,2196,1.9639677,0.693147181,2,6.12755102,49,1,1,Low maintenance
alexisshaw/Cirq,4.204692619,0.693147181,1.098612289,2196,1.828740442,0.693147181,2,5.226039661,66,1,1,Low maintenance
alphabstc/pyquil,6.445719819,1.871802177,1.21302264,2178,0.862714167,2.302585093,2.363636364,1.369583418,629,9,5.5,High maintenance
alxhotel/OpenQL,3.496507561,0.741937345,1.864784604,2221,4.047509517,0.693147181,5.454545455,56.2546875,32,1,1.1,Low maintenance
amdhacks/Cirq,2.944438979,1.866660777,1.413363683,2161,4.740635471,1.386294361,3.109756098,113.5069444,18,3,5.466666667,High maintenance
amitabhyadav/Cirq,4.17438727,0.693147181,1.098612289,2196,1.650292693,0.693147181,2,4.208504098,64,1,1,Low maintenance
amitjamadagni/Cirq,3.988984047,1.661397651,2.596885839,2173,1.172720261,1.386294361,12.421875,2.230769231,53,3,4.266666667,High maintenance
amitkumarj441/pennylane,3.555348061,0.693147181,2.708050201,2197,0.714338841,1.098612289,14,1.042835596,34,2,1,High maintenance
amitkumarj441/pyquil,1.098612289,0.693147181,0.693147181,2645,7.846980982,0.693147181,1,2557,2,1,1,Low maintenance
amoliu/pennylane,3.555348061,0.693147181,2.708050201,2197,0.714338841,1.098612289,14,1.042835596,34,2,1,High maintenance
amyami187/pennylane,2.944438979,0.693147181,2.708050201,2197,0.914579867,1.098612289,14,1.495726496,18,2,1,High maintenance
amyami187/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
andrewpalumbo/pyquil,6.395261598,1.871802177,1.21302264,2178,0.875279902,2.302585093,2.363636364,1.399546838,598,9,5.5,High maintenance
andynog/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
andysun-1997/Cirq,3.737669618,0.693147181,1.098612289,2196,2.059891931,0.693147181,2,6.845121951,41,1,1,Low maintenance
anirband/Cirq,3.951243719,1.661397651,2.561337072,2173,1.199964783,1.386294361,11.953125,2.32,51,3,4.266666667,High maintenance
anirband/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
ankulprajapati/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
anneriet/OpenQL,4.043051268,0.741937345,1.864784604,2221,2.595804869,0.693147181,5.454545455,12.4073742,56,1,1.1,Low maintenance
antalszava/pennylane,5.252273428,0.693147181,2.63905733,2218,1.726942435,1.098612289,13,4.623433584,190,2,1,High maintenance
antalszava/strawberryfields,5.187385806,1.554629676,2.628800829,2286,1.097221613,1.386294361,12.85714286,1.995830874,178,3,3.733333333,High maintenance
anti-yREX/strawberryfields,4.934473933,1.554629676,2.628800829,2286,0.93162844,1.386294361,12.85714286,1.538639836,138,3,3.733333333,High maintenance
antialamas/Cirq,1.386294361,0.693147181,1.386294361,2324,0.405465108,0.693147181,3,0.5,3,1,1,Low maintenance
anubi46/qrack,3.135494216,1.489151747,2.002529043,2282,1.742969305,1.386294361,6.40776699,4.714285714,22,3,3.433333333,High maintenance
anupamandroid/Cirq,3.218875825,0.902867712,2.854378155,2281,1.00764051,1.098612289,16.36363636,1.739130435,24,2,1.466666667,High maintenance
anupamx/pyquil,3.761200116,1.871802177,1.21302264,2178,2.186044907,2.302585093,2.363636364,7.899943311,42,9,5.5,High maintenance
anyasb/Cirq,4.189654742,0.693147181,1.098612289,2196,1.574851605,0.693147181,2,3.830024814,65,1,1,Low maintenance
apatura-iris/artiq,1.386294361,0.693147181,1.386294361,2324,2.079441542,1.098612289,3,7,3,2,1,Low maintenance
apezol1/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
apilipis/grove,1.791759469,0.693147181,1.791759469,2449,0,1.098612289,5,0,5,2,1,Low maintenance
apilipis/pyquil,1.945910149,0.693147181,1.791759469,2645,6.099384285,1.386294361,5,444.5833333,6,3,1,Low maintenance
apolitis93/Cirq,3.33220451,1.053149915,1.438480114,2139,2.414424575,1.386294361,3.214285714,10.18333333,27,3,1.866666667,High maintenance
appcoreopc/Cirq,3.218875825,0.902867712,2.854378155,2281,1.00764051,1.098612289,16.36363636,1.739130435,24,2,1.466666667,High maintenance
appleby/pyquil,4.127134385,1.871802177,1.21302264,2178,3.532914545,2.302585093,2.363636364,33.22356854,61,9,5.5,High maintenance
apprenticearnab/qutip,1.945910149,0.693147181,0.693147181,2871,7.088617438,0.693147181,1,1197.25,6,1,1,Low maintenance
apratimr7/Cirq,4.234106505,0.693147181,1.098612289,2196,1.858901012,0.693147181,2,5.416681042,68,1,1,Low maintenance
apv-8/pyquil,6.37502482,1.871802177,1.21302264,2178,0.863099339,2.302585093,2.363636364,1.370496292,586,9,5.5,High maintenance
aqib1007/Cirq,3.828641396,1.427116356,2.721987709,2230,1.06784063,1.386294361,14.21052632,1.909090909,45,3,3.166666667,High maintenance
aquinn2/artiq,1.098612289,0.693147181,0.693147181,2339,7.660114319,0.693147181,1,2121,2,1,1,Low maintenance
araza6/qutip,3.850147602,0.693147181,0.693147181,2871,5.070671289,0.693147181,1,158.2812152,46,1,1,Low maintenance
arbitraryrandom/Cirq,3.713572067,1.053149915,1.438480114,2139,2.000045721,1.386294361,3.214285714,6.389393939,40,3,1.866666667,High maintenance
arcondello/dimod,5.707110265,2.360854001,1.906451312,2140,1.930333169,0.693147181,5.729166667,5.891805994,300,1,9.6,High maintenance
arcondello/dwave-ocean-sdk,2.890371758,2.159484249,0.330241687,2140,4.926400807,0.693147181,0.391304348,136.8823529,17,1,7.666666667,Low maintenance
arcondello/dwave-system,2.564949357,0.693147181,0.693147181,2419,5.752881233,0.693147181,1,314.0972222,12,1,1,Low maintenance
arcondello/dwave_micro_client,2.397895273,0.693147181,1.791759469,2589,0,0.693147181,5,0,10,1,1,Low maintenance
arcondello/dwave_networkx,2.944438979,0.693147181,0.693147181,2552,5.343988537,0.693147181,1,208.3460317,18,1,1,Low maintenance
arnelg/qutip,3.931825633,0.693147181,1.098612289,2575,1.620607443,0.693147181,2,4.056160714,50,1,1,Low maintenance
arthurperret/strawberryfields,4.189654742,1.554629676,2.628800829,2286,1.075711578,1.386294361,12.85714286,1.93207856,65,3,3.733333333,High maintenance
artix41/pennylane,3.044522438,0.693147181,2.708050201,2197,0.852777326,1.098612289,14,1.346153846,20,2,1,High maintenance
artix41/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
artix41/strawberryfields,4.795790546,1.561647249,3.492207635,2285,0.563210759,1.791759469,31.85840708,0.756302521,120,5,3.766666667,High maintenance
asandbox/Cirq,4.17438727,1.419084184,3.049575506,2231,3.100471376,1.386294361,20.10638298,21.20841734,64,3,3.133333333,High maintenance
asantanah/QuantumOptics.jl,4.007333185,1.568615918,2.721987709,2158,1.066660689,1.098612289,14.21052632,1.905660377,54,2,3.8,High maintenance
asasbru/Cirq,4.718498871,0.693147181,1.098612289,2196,1.137363405,0.693147181,2,2.118535202,111,1,1,Low maintenance
asbjornst/SimulaQron,1.945910149,0.693147181,1.945910149,2220,0.336472237,0.693147181,6,0.4,6,1,1,Low maintenance
ashrafullah/Cirq,4.744932128,0.693147181,1.098612289,2196,1.136350665,0.693147181,2,2.115378536,114,1,1,Low maintenance
asing177/Cirq,3.80666249,1.851076046,2.017797379,2139,1.822639154,1.386294361,6.52173913,5.188168449,44,3,5.366666667,High maintenance
askolik/Cirq,4.276666119,0.693147181,1.098612289,2196,1.583716395,0.693147181,2,3.873032312,71,1,1,Low maintenance
asqum/qkit,0.693147181,0.693147181,0.693147181,2333,7.755338813,0.693147181,1,2333,1,1,1,Low maintenance
astaley/pyquil,1.609437912,1.041453875,1.157452789,2324,2.961830722,0.693147181,2.181818182,18.33333333,4,1,1.833333333,Low maintenance
astro/artiq,2.197224577,0.693147181,0.693147181,2339,6.212981777,0.693147181,1,498.1875,8,1,1,Low maintenance
aswanthkrishna/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
atombear/QuantumOptics.jl,4.317488114,1.568615918,2.721987709,2158,1.622328517,1.098612289,14.21052632,4.064870233,74,2,3.8,High maintenance
avi-vachnis/Cirq,3.63758616,1.053149915,1.438480114,2139,2.147668354,1.386294361,3.214285714,7.564864865,37,3,1.866666667,High maintenance
aweisserv/Quantum-Computing-Playground,1.098612289,0.693147181,1.098612289,2272,3.33220451,0.693147181,2,27,2,1,1,Low maintenance
ayazskhan/Cirq,4.234106505,0.693147181,1.098612289,2196,1.618716004,0.693147181,2,4.046606335,68,1,1,Low maintenance
ayazskhan/pyquil,5.159055299,1.871802177,1.21302264,2178,1.316270701,2.302585093,2.363636364,2.72948704,173,9,5.5,High maintenance
ayazskhan/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
aydv/Cirq,3.737669618,0.693147181,1.098612289,2196,2.059891931,0.693147181,2,6.845121951,41,1,1,Low maintenance
ayoubakbari/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
b787abel/artiq,4.418840608,0.693147181,0.693147181,2339,3.522377231,0.693147181,1,32.8648374,82,1,1,Low maintenance
babbush/FermiLib,2.079441542,0.693147181,1.609437912,2528,2.364888976,0.693147181,4,9.642857143,7,1,1,Low maintenance
ball199578/pyquil,3.80666249,1.871802177,1.21302264,2178,2.154840617,2.302585093,2.363636364,7.626515152,44,9,5.5,High maintenance
ball199578/qutip,1.945910149,0.693147181,0.693147181,2871,7.090007389,0.693147181,1,1198.916667,6,1,1,Low maintenance
balopat/Cirq,7.091742115,1.851076046,2.219068449,2139,0.547225121,1.791759469,8.198757764,0.728450117,1201,5,5.366666667,High maintenance
bartman081523/Cirq,4.219507705,0.693147181,1.098612289,2196,1.627831148,0.693147181,2,4.092817164,67,1,1,Low maintenance
basanders/Cirq,3.737669618,0.693147181,1.098612289,2196,2.059891931,0.693147181,2,6.845121951,41,1,1,Low maintenance
battyone/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
bbonnet/Cirq,4.248495242,1.861492807,2.375333684,2137,1.314560437,2.079441542,9.754601227,2.723114084,69,7,5.433333333,High maintenance
bcwu/QuaC,1.098612289,0.693147181,1.098612289,2343,0,0.693147181,2,0,2,1,1,Low maintenance
bdgowda1/Cirq,1.386294361,0.693147181,1.386294361,2324,0.405465108,0.693147181,3,0.5,3,1,1,Low maintenance
bellert/dwave_embedding_utilities,2.079441542,0.693147181,2.079441542,2437,0.287682072,0.693147181,7,0.333333333,7,1,1,Low maintenance
bellert/dwave_micro_client_dimod,0.693147181,0.693147181,0.693147181,2449,7.803843304,0.693147181,1,2449,1,1,1,Low maintenance
bencbartlett/qutip,2.772588722,0.955511445,2.063693185,2871,5.285232127,1.098612289,6.875,196.4,15,2,1.6,Low maintenance
benzei/Cirq,1.609437912,0.693147181,1.609437912,2302,2.159484249,0.693147181,4,7.666666667,4,1,1,Low maintenance
berryboy2012/qutip,2.197224577,0.693147181,0.693147181,2871,6.850854185,0.693147181,1,943.6875,8,1,1,Low maintenance
bghandchi/ProjectQ,2.63905733,0.84729786,2.140066163,2152,2.128435185,1.609437912,7.5,7.401709402,13,4,1.333333333,High maintenance
bgimby/OpenFermion,3.526360525,0.693147181,3.526360525,2470,0.504556011,1.609437912,33,0.65625,33,4,1,High maintenance
bgupt/hafnian,0.693147181,0.693147181,0.693147181,2344,7.760040681,0.693147181,1,2344,1,1,1,Low maintenance
bguttel/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
bishoymoussa/pyquil,1.945910149,0.875468737,1.519825754,2645,6.109617885,1.791759469,3.571428571,449.1666667,6,5,1.4,Low maintenance
bishoymoussa/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
bishoymoussa/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
bkalapar/pyquil,3.828641396,1.871802177,1.21302264,2178,2.150705826,2.302585093,2.363636364,7.590919952,45,9,5.5,High maintenance
blablahole/QuantumOptics.jl,3.17805383,1.554629676,0.589768826,2160,3.077736311,1.098612289,0.803571429,20.70920384,23,2,3.733333333,Low maintenance
bmaddy/pyquil,2.079441542,1.547562509,0.963793066,2645,5.984871432,1.945910149,1.621621622,396.3714286,7,6,3.7,Low maintenance
bmewjw/Cirq,2.302585093,0.773189888,2.164963715,2290,1.634130525,0.693147181,7.714285714,4.125,9,1,1.166666667,Low maintenance
boothby/dwave-system,6.047372179,2.538973871,2.551674826,2514,1.889503215,2.564949357,11.82857143,5.616081093,422,12,11.66666667,High maintenance
boothby/minorminer,5.799092654,1.774952351,1.904237453,2504,1.589922828,1.098612289,5.714285714,3.903370511,329,2,4.9,High maintenance
bradyb/Cirq,4.682131227,1.851076046,2.066154906,2139,1.420291003,1.386294361,6.894409938,3.138324529,107,3,5.366666667,High maintenance
brettkoonce/Cirq,3.737669618,0.693147181,1.098612289,2196,2.169795248,0.693147181,2,7.756490952,41,1,1,Low maintenance
bryano/Cirq,5.583496309,0.757685702,3.971401176,2142,0.800176297,1.098612289,52.05882353,1.22593332,265,2,1.133333333,High maintenance
bryano/OpenFermion,3.931825633,1.734601055,2.212972934,2154,1.609929192,0.693147181,8.142857143,4.002457002,50,1,4.666666667,High maintenance
bussiere/Cirq,1.609437912,0.693147181,1.609437912,2302,2.159484249,0.693147181,4,7.666666667,4,1,1,Low maintenance
bvdvecht/SimulaQron,1.386294361,0.693147181,1.098612289,2151,6.582025139,0.693147181,2,721,3,1,1,Low maintenance
caidish/quimb,1.609437912,0.693147181,1.386294361,3049,6.644928408,1.098612289,3,767.875,4,2,1,Low maintenance
calemolech/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
cameron-badgley/Cirq,4.189654742,0.693147181,1.098612289,2196,1.82911551,0.693147181,2,5.228375286,65,1,1,Low maintenance
carloca/Cirq,4.356708827,1.851076046,2.017797379,2139,1.628122316,1.386294361,6.52173913,4.094300248,77,3,5.366666667,High maintenance
carstenblank/pennylane,4.317488114,0.693147181,2.63905733,2218,1.048026756,1.098612289,13,1.852017834,74,2,1,High maintenance
cbchouinard/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
cbjuan/openqasm,2.079441542,0.693147181,2.079441542,2193,0,1.098612289,7,0,7,2,1,Low maintenance
cbjuan/qiskit-sdk-js,2.944438979,0.693147181,2.944438979,2347,0.462623522,1.098612289,18,0.588235294,18,2,1,High maintenance
cbosborn/pyquil,2.302585093,0.980829253,1.85629799,2337,1.963609726,0.693147181,5.4,6.125,9,1,1.666666667,Low maintenance
cbwang2016/Yao.jl,4.369447852,1.518783544,3.079506329,2204,0.786475643,1.098612289,20.74766355,1.195644538,78,2,3.566666667,High maintenance
cbwang2016/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
cclauss/strawberryfields,4.753590191,1.410986974,3.640129612,2305,0.484157377,1.609437912,37.09677419,0.622807018,115,4,3.1,High maintenance
cduck/Cirq,3.931825633,0.693147181,2.564949357,2280,1.225996035,0.693147181,12,2.407558442,50,1,1,High maintenance
cesposo/pyquil,1.098612289,0.693147181,0.693147181,2645,7.846980982,0.693147181,1,2557,2,1,1,Low maintenance
cgmcintyr/SimulaQron,4.304065093,0.955511445,3.772760938,2176,3.23819325,2.197224577,42.5,24.48763034,73,8,1.6,High maintenance
cgogolin/ProjectQ,3.850147602,0.803495238,3.533489268,2137,0.779275015,1.098612289,33.24324324,1.179891304,46,2,1.233333333,High maintenance
chaoxianhu/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
charlesbaynham/artiq,3.17805383,0.693147181,0.693147181,2339,4.817912,0.693147181,1,122.7065217,23,1,1,Low maintenance
chaserileyroberts/Cirq,3.737669618,1.648658626,2.376012562,2175,1.360976553,1.386294361,9.761904762,2.9,41,3,4.2,High maintenance
che-shr-cat/Cirq,4.356708827,1.851076046,2.066154906,2139,1.310548865,1.386294361,6.894409938,2.708208458,77,3,5.366666667,High maintenance
chenkenshin/Cirq,3.80666249,0.693147181,1.098612289,2196,2.164322515,0.693147181,2,7.708699902,44,1,1,Low maintenance
chimez/quantum-optimal-control,1.098612289,0.818310324,0.947381319,2417,3.663561646,0.693147181,1.578947368,38,2,1,1.266666667,Low maintenance
chinaloryu/Cirq,2.772588722,0.818310324,2.552729246,2287,1.232143681,0.693147181,11.84210526,2.428571429,15,1,1.266666667,Low maintenance
chinmayapatnayak/Cirq,3.713572067,0.693147181,1.098612289,2196,2.082300355,0.693147181,2,7.022903226,40,1,1,Low maintenance
chinmayv84/QuantumKatas,1.098612289,0.693147181,1.098612289,2207,1.098612289,0.693147181,2,2,2,1,1,Low maintenance
chris-n-self/quimb,2.197224577,2.071073292,0.253448901,3049,6.075130491,1.098612289,0.288461538,433.90625,8,2,6.933333333,Low maintenance
christian512/qutip,2.397895273,0.693147181,0.693147181,2871,6.685548788,0.693147181,1,799.75,10,1,1,Low maintenance
chw177/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
ciciwu213/artiq,2.079441542,0.693147181,0.693147181,2339,5.824228628,0.693147181,1,337.4,7,1,1,Low maintenance
cionutmihai/Cirq,4.33073334,1.851076046,2.066154906,2139,1.420064523,1.386294361,6.894409938,3.137387387,75,3,5.366666667,High maintenance
cionutmihai/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
cjbe/artiq,5.209486153,2.036881927,2.122261539,3252,2.613425715,1.098612289,7.35,12.64571721,182,2,6.666666667,High maintenance
cjcarey/Cirq,3.36729583,1.053149915,1.438480114,2139,2.427147816,1.386294361,3.214285714,10.32653061,28,3,1.866666667,High maintenance
cloudcalvin/Cliffords.jl,2.197224577,0.693147181,2.197224577,2217,0.133531393,0.693147181,8,0.142857143,8,1,1,Low maintenance
clxdsjyx/Cirq,3.688879454,1.791759469,2.174751721,2150,1.555370691,1.386294361,7.8,3.736842105,39,3,5,High maintenance
cnxtech/Cirq,3.663561646,1.053149915,1.438480114,2139,2.123450304,1.386294361,3.214285714,7.359932088,38,3,1.866666667,High maintenance
cocteautwins/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
codetriage-readme-bot/FermiLib,0.693147181,0.693147181,0.693147181,2454,7.80588204,0.693147181,1,2454,1,1,1,Low maintenance
codingsandwich/Cirq,4.779123493,0.693147181,1.098612289,2196,1.08724853,0.693147181,2,1.966101695,118,1,1,Low maintenance
conta877/OpenFermion,1.386294361,0.693147181,1.386294361,2429,0,0.693147181,3,0,3,1,1,Low maintenance
conta877/dwave_embedding_utilities,1.609437912,0.693147181,1.609437912,2469,1.609437912,1.098612289,4,4,4,2,1,Low maintenance
coola/Cirq,4.779123493,0.693147181,1.098612289,2196,1.08724853,0.693147181,2,1.966101695,118,1,1,Low maintenance
coralmw/ProjectQ,0.693147181,0.693147181,0.693147181,2231,7.710653324,0.693147181,1,2231,1,1,1,Low maintenance
corytodd/QuantumKatas,0.693147181,0.693147181,0.693147181,2137,7.667626092,0.693147181,1,2137,1,1,1,Low maintenance
craignist/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
crazy4pi314/python-qinfer,1.609437912,1.950660752,0.508613233,2317,4.110873864,1.098612289,0.662983425,60,4,2,6.033333333,Low maintenance
creotech-instruments/artiq,1.098612289,0.693147181,0.693147181,2339,7.676241816,0.693147181,1,2155.5,2,1,1,Low maintenance
crosstuck/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
csabahalas/pennylane,3.258096538,0.693147181,2.708050201,2197,0.730887509,1.098612289,14,1.076923077,25,2,1,High maintenance
csabahalas/pyquil,2.772588722,2.014903021,1.196250758,2148,2.679062664,2.397895273,2.307692308,13.57142857,15,10,6.5,High maintenance
csabahalas/strawberryfields,4.795790546,1.554629676,3.500827223,2286,0.558414587,1.609437912,32.14285714,0.74789916,120,4,3.733333333,High maintenance
cswelch/QuantumKatas,0.693147181,0.693147181,0.693147181,2241,7.715123604,0.693147181,1,2241,1,1,1,Low maintenance
ctatlah/Cirq,3.737669618,1.053149915,1.438480114,2139,2.055024626,1.386294361,3.214285714,6.807030129,41,3,1.866666667,High maintenance
cw-mlabs/artiq,1.386294361,0.693147181,0.693147181,2339,6.660148255,0.693147181,1,779.6666667,3,1,1,Low maintenance
cwsaunders/pyquil,5.407171771,1.871802177,1.21302264,2178,1.255975811,2.302585093,2.363636364,2.511263032,222,9,5.5,High maintenance
cxz/Cirq,1.609437912,0.693147181,1.609437912,2302,2.159484249,0.693147181,4,7.666666667,4,1,1,Low maintenance
cyasar/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
daanish-arya/quimb,1.386294361,2.071073292,0.253448901,3049,7.052721049,1.098612289,0.288461538,1155,3,2,6.933333333,Low maintenance
daanish-qb/backend-qb,2.079441542,2.071073292,0.253448901,3049,6.211555826,1.098612289,0.288461538,497.4761905,7,2,6.933333333,Low maintenance
dahbiz/pyquil,5.308267697,1.871802177,1.21302264,2178,1.277318721,2.302585093,2.363636364,2.58700905,201,9,5.5,High maintenance
damargulis/QuantumKatas,1.098612289,0.693147181,1.098612289,2291,0,0.693147181,2,0,2,1,1,Low maintenance
daniel-melia/QuantumKatas,2.197224577,1.098612289,1.609437912,2193,2.228477121,0.693147181,4,8.285714286,8,1,2,Low maintenance
danlkv/qtree,4.158883083,1.271631453,2.47730205,2210,4.015341756,1.098612289,10.90909091,54.44223986,63,2,2.566666667,High maintenance
dansabadas/QuantumKatas,0.693147181,0.693147181,0.693147181,2144,7.670894831,0.693147181,1,2144,1,1,1,Low maintenance
danyongyang/QuESTlink,5.583496309,0.693147181,3.135494216,2141,1.047452512,0.693147181,22,1.850380552,265,1,1,High maintenance
davecyen/pyquil,2.079441542,1.496642418,1.004583339,2645,5.981847018,1.945910149,1.730769231,395.1714286,7,6,3.466666667,Low maintenance
davemc84/Cirq,4.060443011,1.851076046,2.017797379,2139,1.622900377,1.386294361,6.52173913,4.067767458,57,3,5.366666667,High maintenance
davidbroughsmyth/Cirq,4.077537444,0.693147181,1.098612289,2196,1.738208775,0.693147181,2,4.687147335,58,1,1,Low maintenance
davidchenlee/artiq,0.693147181,0.693147181,0.693147181,2339,7.757906208,0.693147181,1,2339,1,1,1,Low maintenance
davidmr001/Cirq,2.890371758,0.832909123,2.644536795,2286,1.15923691,0.693147181,13.07692308,2.1875,17,1,1.3,Low maintenance
dawidkopczyk/grove,1.386294361,0.693147181,1.386294361,2353,0,0.693147181,3,0,3,1,1,Low maintenance
dchorazkiewicz/qutip,2.079441542,0.693147181,0.693147181,2871,7.148064932,0.693147181,1,1270.642857,7,1,1,Low maintenance
deborishig/Cirq,3.33220451,1.053149915,1.438480114,2139,2.414424575,1.386294361,3.214285714,10.18333333,27,3,1.866666667,High maintenance
deep-warrior/pennylane,3.912023005,0.693147181,2.708050201,2197,1.054231881,1.098612289,14,1.869769982,49,2,1,High maintenance
dengyongqing/Cirq,2.197224577,0.78845736,2.036881927,2289,1.791759469,0.693147181,6.666666667,5,8,1,1.2,Low maintenance
desireevl/openqasm,0.693147181,0.693147181,0.693147181,2149,7.673223121,0.693147181,1,2149,1,1,1,Low maintenance
devendergarg14/qutip,1.791759469,0.693147181,0.693147181,2871,6.956069139,0.693147181,1,1048.5,5,1,1,Low maintenance
devopsmi/Cirq,2.48490665,0.693147181,2.48490665,2296,1.335001067,0.693147181,11,2.8,11,1,1,Low maintenance
